artist_id,name,genres,popularity
714osTgzZrkyf3SGjggpfY,North Mississippi Allstars,"['blues rock', 'country rock', 'deep new americana', 'electric blues', 'funk', 'jam band', 'modern blues', 'modern blues rock', 'new americana', 'rock', 'roots rock', 'southern rock']",44
1MrEurzLcL8ugfP1PrUPWG,Billie Joe Armstrong,[],43
5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",70
43tAs3kRWvyu1B7eZOv2pp,Herobust,"['abstract beats', 'bass trap', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",40
3f5VCwd57gZsqMad28jyLV,Maria Bethania,"['bossa nova', 'mpb', 'nova mpb', 'samba', 'samba de roda', 'umbanda']",59
7FR8ZynvReyPlYfi4LnKyI,Vincenzo,[],30
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,"['dance pop', 'pop', 'post-teen pop']",80
6NKQIkHTjxD5Ovj6znGV1n,Kevin Fowler,"['country road', 'outlaw country', 'texas country']",39
19I4tYiChJoxEO5EuviXpz,AFI,"['alternative metal', 'emo', 'nu metal', 'pop punk', 'punk', 'screamo', 'skate punk']",61
71kSWeYFioviuty6e3aj5k,Marsheaux,"['futurepop', 'neo-synthpop', 'synthpop']",33
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",93
4pVaQcaBqbvk0ucB4r65e3,Mark Mancina,['soundtrack'],53
5rJVTTK0ucAxQhkUc0nXbH,Tiny Moving Parts,"['alternative emo', 'anthem emo', 'dreamo', 'emo', 'midwest emo']",45
58R5LHkK3vkmEyGUPOR5kS,KONGOS,"['modern alternative rock', 'modern blues rock', 'modern rock', 'south african pop', 'south african rock']",51
6RwBVkrxTbbtS4bwxYQXcp,Buddy Miller,"['alternative country', 'country rock', 'folk', 'lilith', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter']",46
4AHCUmvK4wUtCRjmvficFK,Bobby Tahouri,[],22
0C8CVs1tRKlYN8FVEvsGlt,Arabic DJ,[],30
4I9OMViKXQAt6sMuGWwSAI,Myrkgrav,"['folk black metal', 'folk metal', 'nordic folk metal', 'norwegian metal', 'tolkien metal', 'viking metal']",22
08Ut1tYxtmgIInVyQqohkM,Fritz Kalkbrenner,"['german house', 'german techno', 'minimal techno', 'tech house', 'tropical house']",54
0A0oFtNpb7CV86uWlxjnQo,Los Avila,[],56
3txM1X4je9gqlxE9IKqVsl,Justin Faust,"['filter house', 'nu disco']",21
5M2y5A6d5QZjw9JeKClagC,Andrelli,['swedish pop'],46
0MfC3pip8rY8OFLJVVNvBO,Nicole Dollanganger,['canadian singer-songwriter'],44
3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,"['alternative dance', 'british indie rock', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock', 'stomp and holler']",57
3ssUeoVViu1S2RGl1hLmUh,Al'Tarba,"['hip-hop experimental', 'new french touch', 'rap inde']",40
5hgOjk7FGUwJvo1J3oDK9R,Midnight Syndicate,"['medieval folk', 'neoclassical darkwave', 'video game music']",46
1dOMFM5wDNsENQQW0nl0K8,Urban Zakapa,"['k-pop', 'korean pop']",45
70BYFdaZbEKbeauJ670ysI,Shinedown,"['alternative metal', 'nu metal', 'post-grunge']",69
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,"['latin pop', 'mexican pop', 'puerto rican pop']",72
5qQTwkRWNaZngwkU1CPmYJ,Syzz,[],55
33qEPyJzzczQ2a8BSiCeww,It Boys!,['electropowerpop'],37
3zU1hJLF2O4pt5c3if4lQF,Mandelbarth,"['deep tropical house', 'tropical house']",44
0VzfZ6oTUwavynHoN4Uuxf,PBN,"['bhangra', 'desi pop']",34
0b4F6xrKsPCHTXEl4j03LF,Retonos Del Rio,"['musica mexicana', 'norteno-sax', 'nueva musica mexicana', 'tejano']",48
3zDRCqOhJXJfS2YWOEwGMC,Christopher,['danish pop'],58
4EVSOMkocOlqAZ9ujkGrQR,Hillary Scott & The Scott Family,[],41
6ewMqjrF31lC8ywRsvm073,Nick Lachey,['post-teen pop'],44
3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",73
508ItuzNHwMHd2Z9Lh1LFl,Jane Russell,"['torch song', 'vintage hollywood']",24
6HV1Jdg2FAn1QMSl7lPl2l,The Beatangers,[],26
7oHJbmt1VAj16Tm6nJpSqr,Brick + Mortar,"['asbury park indie', 'modern alternative rock', 'modern rock', 'rock']",52
0YG3fiiee6tHuimu1klAMg,J. Valentine,[],44
59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",76
6eJRqkCcePqNJkhk98IDbc,The Last Bison,"['hampton roads indie', 'stomp and holler']",30
2BHswvFd8tMBizVWGcAMLm,Kurt Hugo Schneider,"['post-teen pop', 'viral pop']",59
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",74
12FHARd9fY0Tu0ila4Ua25,Trick Daddy,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",57
3rExe3A3FzAmYDlQuvW2Wx,Vinnie Paz,"['conscious hip hop', 'philly rap', 'political hip hop', 'rap rock']",54
61Im27379GhfbMD5LVDmlp,Lilli Cooper,[],39
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,"['album rock', 'classic rock', 'hard rock', 'rock']",75
79ffq2PHS5TDmgnHhAyudW,Louis Futon,"['electropop', 'future bass', 'vapor soul', 'vapor twitch']",44
7IgzsWd4tWIn70uh6dAq8d,Seksendort,"['turkish pop', 'turkish rock']",58
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,"['contemporary country', 'country', 'country dawn', 'oklahoma country', 'pop']",70
1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,['opm'],51
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",80
0djV4iaxhNfYWpH60ia85o,Joan Osborne,"['lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",53
66Fb5gJ9SX2WGlqDLUpjux,Alex Goot,"['channel pop', 'post-teen pop', 'viral pop']",48
1h40NvcAHSbG4O2r3932kB,Karolina,['israeli pop'],35
02kJSzxNuaWGqwubyUba0Z,G-Eazy,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",74
5zuopBYKiJaChp2XlYxtB8,Dj Mam's,['francoton'],39
0KWcq2E8ejxp78jdfpCd4K,KeKe Wyatt,"['contemporary r&b', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",47
1YrtUPrWcPfgdl9BaD9nhd,Khalil Fong,"['cantopop', 'chinese indie', 'chinese r&b', 'mandopop']",50
3nUbzTTtP2w4HqvT5y5vkV,The Griswolds,"['indie poptimism', 'modern rock', 'shimmer pop']",45
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,"['modern rock', 'rock']",73
6kQWPGBItT0oMCHZy3M9DN,RJMrLA,"['cali rap', 'west coast trap']",54
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,"['contemporary country', 'country', 'country road']",75
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,"['contemporary country', 'country', 'country pop', 'country road']",68
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,"['alternative hip hop', 'escape room', 'psychedelic hip hop', 'underground hip hop', 'virginia hip hop']",48
5mocQZIZJJsA389LmLpCkk,Neal Acree,['video game music'],46
7xSP5ABX7IOegINeUtUVay,Phlake,"['danish pop', 'scandinavian r&b']",52
7tYKF4w9nC0nq9CsPZTHyP,SZA,"['pop', 'r&b', 'rap']",83
3EFd5mZTaObnwJuZvARO16,Tom's Story,"['instrumental math rock', 'pinoy indie', 'southeast asian post-rock']",25
1GxkXlMwML1oSg5eLPiAz3,Michael Buble,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",75
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,"['alternative emo', 'emo', 'heartland rock', 'indie punk', 'orgcore', 'philly indie', 'pop punk', 'skate punk']",51
0pjLiK5qb4Zr0PWRNkdd2o,Gaither Vocal Band,['southern gospel'],48
56x8mYvS3cyDGAi8N2FxbB,Randy Houser,"['contemporary country', 'country', 'country road', 'modern country rock']",60
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"['rap', 'slap house']",87
21O7WwRkik43ErKppxDKJq,Lil Wyte,"['country rap', 'crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'redneck', 'southern hip hop', 'trap']",53
4rlxS0LeVnHz6z1zp2iJbz,Lich King,"['crossover thrash', 'new england metal', 'new wave of thrash metal', 'thrash metal']",32
5m1YaqdaYNheYQiuyEuhgT,Alex Hobbs,"['channel pop', 'viral pop']",21
7wtD7lCYoQJKvNcQYWhNXn,Apna Sangeet,"['bhangra', 'classic bhangra']",22
6Mj20Zm7PRpGzoNN453mSq,Fahir Atakoglu,"['turkish jazz', 'turkish soundtrack']",38
3bYxu7iTj7n1GALcaEwYkx,Arkadias,[],27
5olcgTzelGdyP1rHRLyWgs,S.Pri Noir,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",56
0k7xoR8j1LbA4VXbKCH5dL,Kieran Alleyne,['west coast trap'],40
6Tf1BqAZld8wh5xiufptP9,Movetown,[],27
6FaR0vA7ulJTJ1a4BRlJt7,Andy Snitzer,"['deep smooth jazz', 'smooth jazz']",33
70O3dXo8M8OtDkBBc4KMn0,The Librarian,[],13
5s77Nldm0GrOQkMIElogdo,Labyrint,"['swedish dancehall', 'swedish gangsta rap', 'swedish hip hop', 'swedish reggae', 'swedish trap pop']",43
1pSefalk3Yw0CblqfLvy05,Reuben Morgan,[],53
5JjRET5uKA0tHD0u9CWTPI,Twelve Point Buck,['australian garage punk'],27
2v5wjWQZ9ViJUXAetTQcZ6,Lara de Wit,[],31
1d3xhh3It3A2T8u1EGkkKH,Dubeat,[],20
3kTyCE7R8gMf7Ms1S1IpCR,Willyrex,['latin viral rap'],25
7FGAi3mSjLMsq6p8SErsTA,Cabezones,"['argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'latincore', 'rock en espanol']",31
4EfDnNKz2dl0KND2oQB3Cc,Volts Face,"['french hip hop', 'pop urbaine']",37
0aZu9zUfF2EgTHyBbZlW1C,LGoony,"['cologne hip hop', 'deep german hip hop', 'german cloud rap', 'german hip hop', 'german trap']",41
33xmh99C0KxDvzaPjR178o,Instituto,"['brazilian hip hop', 'brazilian indie', 'manguebeat']",48
3gz8sBWqcMQ0qsrZIoVphx,Hayce Lemsi,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",47
1B1b2jSXksHwmmorhmQ8AF,Dopelord,"['doom metal', 'post-doom metal', 'psychedelic doom', 'space rock', 'stoner metal']",26
0AuDQR88HtZsQXLnbq007R,Relaxed Minds,['water'],43
7cwpp7caWpzvusuo7wUHHQ,CrazyEightyEight,['post-screamo'],32
3Aa7VtaDW1lJWX7NBGask8,Strike,"['brazilian rock', 'musica juiz-forana']",44
6YnCbY5kHjyJcMEUjoeyX3,Pablito Mix,"['nu-cumbia', 'perreo']",38
4cHoQXxNxsIuSIKYZJ9tCh,Bill Patton,[],13
4XqrB5A4uW4ssMMWaVU4Wp,Gildardo Zapata,[],20
2tYkM0s5coDOukk8PB4Yw3,Tabanka Djaz,"['gumbe', 'kizomba', 'kizomba antigas', 'musica guineense']",28
0ZXDvZqBzwZLsHRXhuTbpR,Cleo,['polish pop'],43
0XkaohuHZ6J8KcJWCdyAk8,Nessi Gomes,"['channel islands indie', 'high vibe', 'shamanic']",44
3d79GDviyp0nkS5hPDlBKX,"Ilse, Ivonne y Mimi",['latin pop'],44
6xscREh7COaPe11MgUVXtm,Nubian Stunnaz,[],23
1jhHz7U7P0iRYVxfDj496N,Sarayma,['pop flamenco'],43
6pF4Vo8b7eTWNV7LDkUKXp,2-4 Grooves,"['hands up', 'pop house']",32
0SpUOAVh9SJwJ7GNRPXqsI,Matt Uelmen,['video game music'],38
1eKIYOevfXDbtnLe5saz94,Rafael Escalona,"['classic colombian pop', 'cumbia', 'musica llanera', 'vallenato']",31
6OvSTrmGE7sLhy0vnmfcpU,Brock Ansiolitiko,['spanish hip hop'],47
1LgoxgQRqIU1xWXRNxgSK6,DUX,['brazilian edm'],42
6qValgleME8pv861DLzupQ,La IBI,['latin worship'],45
7HooMDZWSlS5FmEzJKrHix,TMA,[],29
6RiDY2YwZ1Ll9ixMtUV5a8,Maria Grever,[],21
0WluQkhiQsQJ14sLXqDnVK,David Lynch,[],16
1grD3RkZNEVH9vgPUxhIDS,Cuzzy Capone,[],30
3xvaSlT4xsyk6lY1ESOspO,Disney,[],80
6WbraLjTivIDkDtxnWAoIl,Song Joong Ki,"['korean ost', 'korean pop']",30
1hwKCeSXpLrh4OQND6iQHw,OBLADAET,"['russian drill', 'russian grime', 'russian hip hop', 'russian trap']",50
4ofg0wyo4TjuNtWQ5XxZhJ,TEEKS,['nz pop'],52
3qYiG2OKLj2WAKQVdIbigB,Samir Badran,['swedish idol pop'],16
4F4pp8NUW08JuXwnoxglpN,Bad Gyal,"['neoperreo', 'rap catala', 'rap latina', 'trap catala', 'urbano espanol']",65
0ICe5vwuONWq0QwRojNYSa,Joao Carreiro & Capataz,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",45
2mTXtWA6MHFws93KAA5rVt,45ACIDBABIES,['dutch indie rock'],27
354bn1gKNGwig4UD80Lytn,2Ton,"['albanian hip hop', 'albanian pop']",49
5ZYniVpbDvHg0ywuRU8Wb7,Sky Fall SF,[],24
4gfOoXI9MWCyREzvqNv38D,Dean Hurley,[],27
5BRAUN0yN8557PLRZIr02W,Ezra Collective,"['british jazz', 'indie jazz', 'indie soul', 'uk contemporary jazz']",49
46hYfC7ROSU1sxGMK0pKXf,Dozi,"['african rock', 'afrikaans', 'south african pop']",30
5DhxTfkx07qlHE6DRh8gIW,Los Amigueros de la Sierra,"['classic sierreno', 'corrido', 'tololoche']",36
3ztJZweExOFyHkk3MGSm5V,Mani Beats,[],17
2Bij5GVThaug3LdXEU6xJ9,Smoke Trio,[],21
3ir2pF2mkiEWqyPenKTh5e,Indigo De Souza,"['asheville indie', 'bubblegrunge', 'indie pop', 'indie rock']",52
5cHjvEKxpp8rcqNn5mOE42,Philip Pors Jepsen,['meme rap'],15
0Iw7lK17jWp0l7vi66ranh,Dr. Alimantado,"['dub', 'reggae', 'roots reggae']",26
0nzlpCz0u1dkUThGP0zPC6,Becky CJ,[],25
7vAi1lm9yxFrqh15TrhxcH,LBLVNC,['traprun'],40
5riS4sDqcjVAwvC37jxTP0,PIG,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",27
1wNp3TEKMEifZCimzo863V,Nara,[],31
0dUHLXev6YWtI22rtU4TSV,De Killtros,['rap chileno'],37
3p5VCeIdYiZzNu0kyb9sMd,Jonny Rose,"['deep r&b', 'gaming edm']",38
45oiePk2v68OR0igzGIfsR,Mr Boss,"['uk alternative hip hop', 'uk hip hop']",32
2DTw633fgdoxrqv7uPdcCw,Sian Evans,[],50
5W0jSDb5Woe76iOsi3YuIW,Kev Thompson,['tone'],41
4ypbxQ7Pb5JKm2ulHXDcBP,Rory O'Malley,['show tunes'],43
1wxPItEzr7U7rGSMPqZ25r,Shiloh Dynasty,"['lo-fi chill', 'sad rap']",74
5gLtTxcMc99WAeidxGaFxu,Glaze,['american shoegaze'],27
1HVyjDVd3Wq8B79G6P1g55,Nelson Carter,['shanty'],37
3PtKFI3Py8YVd7JhwjMeoN,Meth Wax,"['indie garage rock', 'surf punk']",38
4TqdivEO81Wq4oRFJ0w55A,Jimmiel Friday,['redneck'],23
0vIM6xovGnCeWUNYR42Zsk,The Bongo Hop,"['afrobeat fusion', 'world']",43
0yF5IqIHlPDti2mfZtHe3K,Ethan Slater,"['broadway', 'show tunes']",32
7lG0rnlJCoi2nfVFRpSEye,"Los Player's de Tuzantla, Mich.",['tierra caliente'],32
2hED6gNVoqGvmmX8i5dRoj,Ty,[],29
4JCHmi2aI31AP3VsVKE2ks,Damjan Mravunac,['video game music'],34
0IxgA9wO4Op3CSnPlhfwV1,Kevin,"['dutch hip hop', 'dutch rap pop']",62
4Ai0pGz6GhQavjzaRhPTvz,DIVINE,"['desi hip hop', 'desi trap', 'hindi hip hop']",65
3h7t3oTMaMT5aO1xoHR5RJ,Upsynth,[],13
5Gm4XviPByh3OTMI2tuzF7,HoneyBeast,"['classic hungarian pop', 'hungarian pop']",41
12CpR4SNDzVIlDoPSeNFeW,Shashaa Tirupati,"['filmi', 'modern bollywood']",66
2nBYkTeSTO2e4B6m3HBEAi,Dzasko,[],26
5aubywQASFk4xdR0fVTxFR,Lydmor,['danish electropop'],32
33vNA5y4odTks9zHGS6Mqt,Rae,[],14
5GT7Nc4Wlknl70p2cONZWp,Ruben Da Silva,[],21
5hGLn3qpiqeiVutwFCgEbI,K.S. Bhamrah,['bhangra'],16
32oXmsd7TLzVccshoWY0mm,Jason Michael Snow,['show tunes'],42
2n2ZWyoCn0jr3I5rhDoFAw,Mark Graham,[],38
